,YearMonth,publication,text,topic_nr,topic_name
762,2021-01,Libération,"«Nous voulons un autre monde, et nous le voulons maintenant».  ... 'arracher au déterminisme économique, pour construire un monde où nos actions ne contribuent plus au  réchauffement  climatique et à l'altération du vivant. Et cela n'a rien d'une utopie, cette ...",7,7_inondations_phénomènes_eaux_par le
763,2021-01,Libération,"Et si gouverner était plus simple que ce que l'on dit ?.  ... 'histoire où les citoyen·nes, scientifiques et intellectuel·les s'accordent pour dire que les deux défis majeurs de l'humanité sont le  changement  climatique et la lutte contre les inégalités.  ...",20,20_la plus chaude_copernicus_record_européen copernicus
764,2021-01,Libération,"Climat, crise sanitaire les Français ont leurs maux à dire.  ...  soucis du quotidien, la préoccupation principale des Français est une question d'intérêt général: le  réchauffement  climatique est vu par 48 % des sondés (2) comme l'événement majeur de ces dernières années ...",0,0_cop_paris_changement_accord
765,2021-01,Libération,"Le cours mondial des actions en justice à la hausse.  ...  ces Etats européens à être plus téméraires dans leur réduction des émissions de gaz à  effet  de  serre. Pourquoi la CEDH ? Les jeunes estiment que, par leur inertie face à l'emballement ...",6,6_des glaciers_stations_les alpes_glaces
766,2021-01,Libération,"Aux Pays-Bas, un combat payant pour le climat.  ...  les juges ont gravé dans le marbre du droit le fait scientifique qu'est le  changement  climatique et son origine humaine mais aussi parce qu'ils se sont fondés sur la Convention ...",9,9_chinois_jinping_pic_la chine et
767,2021-01,Libération,"«Les associations environnementales judiciarisent leur combat».  ...  président de la chambre du Conseil d'Etat en charge notamment des questions environnementales, rappelle que la question spécifique du  changement  climatique se pose depuis la convention de Rio de 1992.  ...",11,11_déforestation_les forêts_pompiers_tropicales
768,2021-01,Libération,"URGENCE CLIMATIQUE L'Etat pointé du droit.  ...  deux notions distinctes mais complémentaires. Au sens de «dette morale, historique, économique», elle envisage le  changement  climatique sous l'angle de la dette que les pays riches auraient envers les pays pauvres ...",0,0_cop_paris_changement_accord
769,2021-02,Libération,"Les températures pourraient fortement grimper à la fin du siècle.  ...  les observations recueillies à l'échelle planétaire confirment à présent une accélération sans précédent du  changement  climatique et les conséquences de ce dérèglement se multiplient. [ ] La France n'est pas épargnée», indique ...",9,9_chinois_jinping_pic_la chine et
770,2021-02,Libération,"«En éradiquant nombre d'espèces sauvages, les humains deviennent la cible privilégiée des virus».  ...  les ballasts de ces bateaux (réservoir d'eau de grande capacité équipant certains navires). Le  réchauffement  climatique joue aussi son rôle dans cette migration de l'océan Indien vers la Méditerranée orientale ...",9,9_chinois_jinping_pic_la chine et
771,2021-02,Libération,"L'Affaire du siècle, c'est l'affaire de qui ?.  ... 'il s'était fixé pour tenir ses objectifs de réduction des émissions de gaz à  effet  de  serre (GES), l'Etat a bien commis une faute engageant sa responsabilité, indique le juge ...",9,9_chinois_jinping_pic_la chine et
772,2021-02,Libération,C'était l'objectif de baisse des [...].C'était l'objectif de baisse des émissions de gaz à  effet  de  serre en France initialement prévu pour 2019 dans la Stratégie nationale bas carbone (SNBC). Mais l'objectif a été ...,29,29_justin trudeau_justin_harper_oléoduc géant
773,2021-02,Libération,"Quatre mesures à la loupe.  ...  clair qu'on ne respectera pas l'objectif de  40 % des émissions de gaz à  effet  de  serre pour 2030», fixé par l'UE et que la Commission européenne a proposé de ...",20,20_la plus chaude_copernicus_record_européen copernicus
774,2021-03,Libération,"Méthanier, éoliennes : le silence du réel.  ...  silence sur l'éolien rentable texan ou sur ce navire qui, sous l'effet du  réchauffement  climatique, a rejoint la Chine depuis la Sibérie en passant par le détroit de Béring ?  ...",11,11_déforestation_les forêts_pompiers_tropicales
775,2021-03,Libération,"Nucléaire ou énergies renouvelables : deux visions de la décarbonation.  ... Pour limiter les émissions de gaz à  effet  de  serre, la France, avec un parc nucléaire vieillissant, est appelée à faire des choix lourds de conséquences.  ...",5,5_bolsonaro_changement_brésil_ne
776,2021-03,Libération,"Le Covid ou la «vie en temps réel».  ...  et les concentre tous, elle nous ramène à la biologie humaine, au temps cosmique, au  changement  climatique, ce que j'appelle «le moment du vivant», cette expérience globale qui nous relie à ...",2,2_europe_union_bruxelles_émissions de
777,2021-03,Libération,"Delphine Batho et Aurore Bergé sur la loi climat : un texte «inutile» ou «inédit» ?.  ...  de tenir la ligne : «Comment baisseton de 40 % nos émissions de gaz à  effet  de  serre (GES) d'ici 2030 ?» Avec ce projet de loi, mais aussi toutes les autres ...",3,3_joe biden_américain_son_plan
778,2021-04,Libération,"Dessaler l'eau de mer : un procédé plus rentable et plus écologique.  ...  de la croissance de la population mondiale et de ses activités économiques sur fond de  changement  climatique, de nombreux pays auront besoin de solutions urgentes. Dessaler l'eau de mer est une ...",0,0_cop_paris_changement_accord
779,2021-04,Libération,Un vert inclassable pour le CAC 40.  ...  écologique. Enorme surprise : il est positif. «Le potentiel de réduction des émissions de gaz à  effet  de  serre visé par l'ensemble des mesures déjà prises au cours du quinquennat et proposées ...,3,3_joe biden_américain_son_plan
780,2021-04,Libération,"Qui sont les «libertariens», qui sapent la transition écologique en France ?.  ...  toute idée de régulation économique, les partisans de cette mouvance venue des EtatsUnis tentent d'imposer leurs idées ultralibérales et s'attaquent aux mesures de lutte contre le  changement  climatique.  ...",0,0_cop_paris_changement_accord
781,2021-04,Libération,"«La vulnérabilité du végétal est plus précoce».  ... Pour Hervé Quénol, directeur de recherche au CNRS, le  changement  climatique est à l'origine de la récurrence des épisodes de gel et de leur impact grandissant sur les cultures.  ...",35,35_concentrations de gaz_ppm_record_année les concentrations
782,2021-04,Libération,"Les engrais azotés, nouveau champ de bataille.  ...  les agriculteurs ne respectent pas des objectifs annuels de réduction des émissions de gaz à  effet  de  serre (GES) liées à ces substances. Très sensible, le sujet divise jusqu'au sein des ...",23,23_transport aérien_les avions_le kérosène_aéroport de
783,2021-04,Libération,"A gauche, la parade introuvable.  ...  Il y a une prise de conscience du danger mais, c'est comme avec le  changement  climatique, au moment où on va vraiment y croire, il sera trop tard.» «Dérive». En réalité ...",20,20_la plus chaude_copernicus_record_européen copernicus
784,2021-04,Libération,"Joe Biden réchauffe l'atmosphère.  ...  dans leur course aux promesses. En partie invisibilisé par la crise du Covid19, le  changement  climatique a bien continué son bouleversement des équilibres naturels. L'Organisation météorologique mondiale a ainsi annoncé ...",0,0_cop_paris_changement_accord
785,2021-04,Libération,"LONDRES : HIGHGATE EN DANGER.  ...  chanteur George Michael ou de la romancière George Eliot, est en proie aux conséquences du  changement  climatique. Sous l'effet de la hausse des températures, les phénomènes climatiques extrêmes tels que la ...",1,1_carbone_france_gaz effet de_émissions de
786,2021-04,Libération,"«L'Europe rate l'occasion de se positionner en leader».  ...  membres sur une réduction nette d'«au moins 55%» de ses émissions de gaz à  effet  de  serre (GES) d'ici à 2030, objectif jugé insuffisant par les ONG environnementales. Une position ...",36,36_stables_les émissions mondiales_vont continuer grimper_37 ici
787,2021-04,Libération,Bruxelles cherche à verdir les investissements financiers.  ...  mercredi une première série de critères censés déterminer les projets permettant de lutter contre le  changement  climatique ou de s'y adapter. Mais elle a reporté sa décision sur le gaz fossile ...,36,36_stables_les émissions mondiales_vont continuer grimper_37 ici
788,2021-04,Libération,"«La Chine n'est pas le ""géant vert"" que certains se plaisent à décrire».  Principal émetteur de gaz à  effet  de  serre au niveau mondial, la Chine a accepté au dernier moment de participer au sommet sur le climat organisé par les EtatsUnis. Quelques jours ...",36,36_stables_les émissions mondiales_vont continuer grimper_37 ici
789,2021-04,Libération,«Les jeunes activistes sont là pour pousser le président à faire toujours plus».  ...  Joe Biden a annoncé qu'il s'engageait à réduire les émissions de gaz à  effet  de  serre des EtatsUnis de moitié d'ici à 2030. Libé a recueilli les réactions ...,0,0_cop_paris_changement_accord
790,2021-04,Libération,SOMMET BIDEN Des Etats unis pour le climat.  ...  chefs d'Etat jeudi et annoncé des objectifs de réduction d'émissions de gaz à  effet  de  serre bien plus ambitieux pour son pays. S'il a été imité par plusieurs dirigeants ...,0,0_cop_paris_changement_accord
791,2021-04,Libération,"Imaginer le futur : la guerre des mondes.  ...  de la croissance infinie, ndlr] ont eu l'intuition des dangers qui nous guettent : le  changement  climatique et l'épuisement des ressources naturelles.» Mais les utopies rêvées par les mouvements écologistes et ...",0,0_cop_paris_changement_accord
792,2021-04,Libération,"Kim Stanley Robinson «La SF est un outil pour comprendre la nature humaine».  ...  2140, 2017). Son dernier roman, The Ministry for the Future (Orbit, 2020, non traduit), imagine les défis que devrait relever une instance internationale chargée de répondre aux défis du  changement  climatique.  ...",0,0_cop_paris_changement_accord
793,2021-05,Libération,"La fonte de la banquise attise les convoitises.  ... Russie, EtatsUnis, Chine Avec le  réchauffement  climatique intensif au pôle Nord, la région Arctique perd sa glace et exacerbe l'intérêt des grandes puissances. Jusqu'à un conflit ouvert ?  ...",3,3_joe biden_américain_son_plan
794,2021-05,Libération,"«En Arctique et en Antarctique, le point de non-retour se produira à +2 °C».  ...  qui montraient déjà que cela allait se produire. Ça ne doit pas être lié au  changement  climatique. Par ailleurs, le dé tachement d'un iceberg ne participe pas à la hausse du ...",11,11_déforestation_les forêts_pompiers_tropicales
795,2021-05,Libération,"Pour severdir, Totalredoubled'énergies.  ...  130 pays, a engendré un peu plus de 450 millions de tonnes de gaz à  effet  de  serre, rejets indirects compris. C'est plus que ce que produit la France (441 millions ...",28,28_océans en_île_courants_du niveau des
796,2021-06,Libération,"Plus jamais à genoux, à jamais debout.  ...  rêves en bâillonnant nos libertés et en nous menant vers un monde à +2° de  réchauffement  climatique avec des conditions de vie insoutenables sur Terre. Rien ne me prédestinait non plus à ...",4,4_macron_les villes_entreprises_dollars
