date,publication,words,author,title,intro
2021-11-16,Le Figaro,1019mots,"Egloff, Emmanuel",Le plan du gouvernement pour décarboner les 30 sites industriels les plus émetteurs de CO2,"  ...  notre engagement de baisser, entre 2015 et 2030, de 35 % nos émissions de gaz à  effet  de  serre dans ce secteur »  , a expliqué le président de la République.  En France, et en ..."
2021-11-16,Le Figaro,1419mots,"de Guigné, Anne",Quel est vraiment le rôle des États dans la transition climatique ?,  ...  ont envoyé en Écosse de vastes délégations pour négocier leurs objectifs de lutte contre le  changement  climatique. Chacun avançant que l'urgence consiste à s'occuper des sources de pollution du voisin ...
2021-11-16,Le Figaro,89mots,,Différence entre CO2 et polluants,Il y a de nombreux gaz à  effet  de  serre. Le CO2 (dioxyde de carbone) est le plus connu. Les émissions de gaz à  effet  de  serre sont souvent exprimées en « équivalent ...
2021-11-18,Le Figaro,787mots,"Cherki, Marc",Lutter contre la « déforestation importée »,  ...  droits sur 60 % de cette surface. Mais les nouvelles forêts captent moins de gaz à  effet  de  serre que les plus anciennes et elles sont moins protectrices pour la biodiversité. Entre 2007 ...
2021-11-23,Le Figaro,2766mots,"Jaulmes, Adrien",Ces milliardaires de la tech qui veulent inventer notre futur,"  ...  libertariens, leurs engagements en faveur des causes sociétales progressistes ou de la lutte contre le  changement  climatique les classent plutôt à gauche du spectre politique. Mais leur individualisme, leur défense de la ..."
2021-11-25,Le Figaro,653mots,"Mercier, Christophe",Une Amérique délirante,"  ...  de luxe, et certains, tels les bootleggers d'antan, s'enrichissent au marché noir. Le  réchauffement  climatique amène aussi Boyle sur une île de l'Arctique partiellement engloutie par un razde ..."
2021-11-27,Le Figaro,459mots,"Vierron, Florence",LE CHERCHEUR QUI VENDAIT DU FROID,"  ...  fait. D'autant que le dégel de ce glacier souterrain libère de puissants gaz à  effet  de  serre. Alors Sergueï et Nikita travaillent dur. Prennent des mesures, constatent avec désolation que le ..."
2021-12-08,Le Figaro,1395mots,"Avril, Pierre","Sur l'île de Sylt, la révolte des écolos contre le « tout-éolien »","  ...  militant écologiste sanctionne son parti parce qu'il veut installer trop d'éoliennes contre le  réchauffement  climatique, n'est pas banal. Son comportement illustre « le profond dilemme » dans lequel sont plongés les ..."
2021-12-08,Le Figaro,1033mots,,La bataille de l'hydrogène vert est lancée,"...  Produire de l'acier sans polluer. Faire rouler des camions sans émettre de gaz à  effet  de  serre. Pour verdir nos sociétés, il y a l'électricité décarbonée. Et puis il y ..."
2021-12-16,Le Figaro,711mots,"Ferry, Luc",Pourquoi la décroissance serait catastrophique,"  ... 'établir entre croissance, consommation d'énergie, épuisement des matières premières et émission de gaz à  effet  de  serre (GES). S'il est vrai que ce lien est attesté pour les premières révolutions ..."
2021-12-18,Le Figaro,956mots,,« Il faut mettre la finance au service du bien commun »,"...  l'objectif était bon, et que nous parviendrions à réduire nos émissions de gaz à  effet  de  serre. Et que nous saurions choisir la voie d'une économie durable résiliente et inclusive ..."
2021-12-28,Le Figaro,1097mots,"Chayet, Delphine",Xavier Poux : « Une agriculture 100 % écologique est possible »,"  ...  de la population européenne, tout en préservant l'environnement dans un monde fragilisé par le  changement  climatique, deux scientifiques français proposent la transformation complète, à l'horizon 2050, du modèle agricole. Xavier ..."
2021-12-30,Le Figaro,759mots,"Ferry, Luc",Pourquoi la viande cellulaire va s'imposer,"  ... 'on veut recréer des réserves de biomasse, de biodiversité et d'absorption des gaz à  effet  de  serre. Ajoutons que l'alimentation engendre plus du tiers des émissions de gaz à effet ..."
2022-01-03,Le Figaro,1852mots,"de La Chesnais, Éric","Les « bassines » , enjeu de conflits entre agricultures","  ...  revoir leurs pratiques.  « Nous sommes conscients que nous devons diminuer nos prélèvements estivaux face au  changement  climatique mais nous ne pouvons pas tirer un trait brutal sur nos pratiques,  confie JeanMarc ..."
2022-01-08,Le Figaro,889mots,"Cherki, Marc",Et si les immangeables gobies détrônaient les anchois ?,  ...  de ce qui pourrait arriver dans le futur. En l'occurrence il semblerait que le  réchauffement  climatique et l'appauvrissement associé des océans en oxygène puissent provoquer la disparition des anchois au ...
2022-01-11,Le Figaro,788mots,"Frémont, Anne-Laure","Les sept dernières années, « de loin » les plus chaudes","  ... 'ONU l'avait prédit en octobre avant la COP26, le service européen Copernicus sur le  changement  climatique le confirme. Les sept dernières années ont été « de loin » les plus chaudes jamais enregistrées ..."
2022-01-12,Le Figaro,2117mots,"Levet, Bérénice, Bastié, Eugénie","Face à l'écologie de la déconstruction, une écologie conservatrice est possible","  ...  de la Grande Marche sous la bannière de l'écologie, de la lutte contre « le  réchauffement  climatique » , contre « la sixième extinction de masse » et, rien de moins, pour « le sauvetage de la ..."
2022-01-19,Le Figaro,1136mots,"de La Chesnais, Éric",Lamya Essemlali : « L'image des éoliennes est de plus en plus écornée »,"  ...  un thème de la campagne présidentielle. Les éoliennes sont pourtant installées pour lutter contre le  réchauffement  climatique ? Le premier organe de régulation du climat, c'est l'océan et sa vie marine ..."
2022-01-20,Le Figaro,671mots,"Cherki, Marc",Des coraux adaptés au réchauffement,"  ...  tropicales) sont en train de disparaître. Mais d'autres pourraient être moins impactés par le  changement  climatique. Au large de Tahiti, un récif corallien a ainsi été découvert à plus de trente ..."
2022-01-25,Le Figaro,704mots,"Hubaut, Leonor","Nucléaire, gaz : les choix de Bruxelles étrillés",  ...  elle fait déjà partie de la transition énergétique et a des émissions de gaz à  effet  de  serre proches de zéro »   mais soulignent que   « cela n'en fait pas une activité verte ...
2022-01-27,Le Figaro,107mots,"Couturié, Martin",EN BREF,"  ... Les Jeux d'hiver menacés par le  changement  climatique Le  réchauffement  climatique va faire diminuer le nombre de lieux susceptibles d'accueillir les JO d'hiver, affirme un rapport des chercheurs du ..."
2022-01-27,Le Figaro,1112mots,"Jaigu, Charles",Comment décarboner la présidentielle,"  ...  avec un certain JeanMarc Jancovici. Ils en ressortirent, pour la plupart, convaincus que le  réchauffement  climatique d'origine humaine  à base d'extraction d'hydrocarbures  était une réalité incontestable. Cette année ..."
2022-01-29,Le Figaro,1473mots,"de La Chesnais, Éric","La forêt française, cet or vert que l'on peine à ciseler","  ...  second plan au profit d'autres fonctions, comme les loisirs ou la lutte contre le  réchauffement  climatique.   « Les usagers de la forêt sont de plus en plus urbains, à l'image d ..."
2022-02-03,Le Figaro,700mots,"Ferry, Luc","Non, l'écologie n'est pas une politique !","  ...  intentions de vote alors que la protection de l'environnement et la lutte contre le  réchauffement  climatique sont dans toutes les têtes, alors que tous les partis politiques, y compris désormais à ..."
2022-02-09,Le Figaro,776mots,"Chayet, Delphine",Les carences des aires marines protégées « à la française »,"  ...  des activités humaines, les poissons prospèrent et les écosystèmes sont mieux armés pour résister au  changement  climatique. La future stratégie internationale sur la biodiversité biologique de l'ONU propose ainsi, dans sa ..."
2022-02-10,Le Figaro,527mots,"de Guigné, Anne",Les travers à dépasser pour rendre acceptable la fiscalité écologique,"  ...  reconnaît toutefois le rapport. Une situation intenable alors que les économistes recommandent, dans leur majorité, de lutter contre les émissions de gaz à  effet  de  serre via le prix du carbone.  ..."
2022-02-12,Le Figaro,633mots,"Chayet, Delphine",Les vagues de chaleur marines s'intensifient,"  ...  de surface des océans entre 1870, époque marquant les premiers rejets importants de gaz à  effet  de  serre, et 2019. L'indice de chaleur extrême historique ainsi calculé révèle que 57 % de ..."
2022-02-14,Le Figaro,1154mots,"DELAMOTTE, Béatrice",« wine paris &amp; vinexpo marquent la sortie de crise »,"  ...  des événements climatiques risquent pourtant de ne pas avoir de gros volumes à proposer... Le  changement  climatique est un enjeu qui touche particulièrement la filière viticole, et ce, au niveau mondial. C ..."
2022-02-15,Le Figaro,1579mots,"Reisser, Sylvain",LA MEILLEURE FAÇON DE ROULER,"  ...  délibérément, l'amalgame entre la qualité de l'air que l'on respire et le  réchauffement  climatique, il est parfois difficile de distinguer le bon grain de l'ivraie. Certains se servent ..."
2022-02-19,Le Figaro,552mots,"Rovan, Anne",L'Europe et l'Afrique forment le voeu d'un nouveau départ,"  ...  au climat, «  le gros sujet de ce sommet  » , selon sa formule. «  Pour mettre fin au  changement  climatique, le monde a besoin de l'Afrique  » , a souligné « VDL » , rappelant le potentiel dont dispose ..."
2022-02-22,Le Figaro,568mots,"Bohineust, Armelle",La Chine prévoit d'augmenter sa consommation de charbon,"  ...  deuxième économie mondiale. Quitte à affaiblir ses engagements de baisse des émissions de gaz à  effet  de  serre.  En 2022, la Chine augmentera sa consommation de charbon, a annoncé la semaine dernière ..."
2022-02-23,Le Figaro,1536mots,"Sasportas, Valérie","À SERRE CHEVALIER, LES SKIEURS FONT LEUR MUE","  ...  programme sur les énergies renouvelables visant à réduire de 50 % les émissions de gaz à  effet  de  serre d'ici à 2030. L'objectif final est la neutralité carbone en 2037, selon ..."
2022-02-24,Le Figaro,803mots,"Frémont, Anne-Laure","En France, l'état des ressources en poissons est en nette amélioration","  ...  ce que l'on retrouve sur les étals de nos poissonniers. Entre surpêche, pollution et  réchauffement  climatique, dans quel état se trouvent globalement les réserves halieutiques métropolitaines ? Bien meilleures qu'il y ..."
2022-02-24,Le Figaro,752mots,"Chayet, Delphine",Des incendies de plus en plus fréquents et intenses,"  ...  que de tels événements se produisent est accentuée par la combinaison de plusieurs effets du  changement  climatique : hausse des températures, assèchement de la végétation, augmentation des sécheresses, de la foudre et des ..."
2022-02-28,Le Figaro,671mots,"de Monicault, Frédéric",Bain &amp; Company France renvoie tous ses consultants à l'école,"  ...  pour mieux appréhender un risque majeur pour l'entreprise et l'économie en général : le  changement  climatique. »   Les angles d'attaque sont balisés : étude des modèles climatiques, scénarios sur la durée, présentation ..."
2022-03-01,Le Figaro,1329mots,"Frémont, Anne-Laure",Climat : près de la moitié de l'humanité vit « dans une zone de danger »,"  ...  quinze jours de négociations. Chaleurs extrêmes, sécheresses, incendies, cyclones, hausse du niveau des mers... « le  changement  climatique induit par l'homme, notamment l'augmentation de la fréquence et de l'intensité des ..."
2022-03-01,Le Figaro,1022mots,"Cherki, Marc",« Une submersion marine centennale pourrait devenir annuelle en 2100 »,"  ...  La lutte contre la pollution et les particules fines pourrait avoir amplifié les effets du  changement  climatique. On utilise en effet beaucoup moins de charbon, et de bien meilleure qualité, que dans ..."
2022-03-01,Le Figaro,583mots,"Frémont, Anne-Laure",Quand la guerre en Ukraine s'invite dans les travaux du Giec,"  ... telle déclaré dimanche depuis son pays en guerre, où elle continuait de travailler. « Le  changement  climatique provoqué par l'homme et la guerre en Ukraine ont les mêmes racines : les combustibles ..."
2022-03-03,Le Figaro,629mots,"Guichard, Guillaume",Climat : les Français devront faire des efforts de sobriété,"  ...  la neutralité carbone d'ici à la moitié du siècle, de manière à limiter le  réchauffement  climatique à + 1,5 °C. Pour y parvenir, il lui faudra avoir changé de fond en ..."
2022-03-07,Le Figaro,699mots,"de Malet, Caroline","« Si nous ne changeons rien, des vignes vont disparaître » : comment le Bordelais s'adapte au réchauffement climatique","  ...  Basile Goussard, cofondateur de NetCarbon, une startup qui mesure la séquestration des gaz à  effet  de  serre par images satellite et propose aux vignerons de vendre des crédits carbone,   « la vigne ..."
