number_volume,number_issue,number_article,year,period,type_decide,type_1,type_2,name_book,name_book_words,name_book_len,keyword,author_number,author_info,country_list,author_mutiple_country,judge_mutiple_country_article,page_start,page_end,page_quant,date_receive,date_accept,date_online,views,Crossref,Web_of_Science
21,5,2,2019,2019-5,article,Article,Articles,"symbolic struggles over solidarity in times of crisis: trade unions, civil society actors and the political far right in austria","['symbolic', 'struggle', 'solidarity', 'time', 'crisis', 'trade', 'union', 'civil', 'society', 'actor', 'political', 'far', 'right', 'austria']",128.0,"['Solidarity', 'symbolic struggles', 'FPÖ', 'trade unions', 'civil society actors', 'Austria']",5,"[('Julia Hofmann', 'female', ""['Austria']"", ' Department of Sociology, University of Vienna, Vienna, Austria', 'https://www.tandfonline.com/author/Hofmann%2C+Julia'), ('Carina Altreiter', 'female', ""['Austria']"", ' Department of Sociology, University of Vienna, Vienna, Austria', 'https://www.tandfonline.com/author/Altreiter%2C+Carina'), ('Jörg Flecker', 'male', ""['Austria']"", ' Department of Sociology, University of Vienna, Vienna, Austria', 'https://www.tandfonline.com/author/Flecker%2C+J%C3%B6rg'), ('Saskja Schindler', 'unknown', ""['Austria']"", ' Department of Sociology, University of Vienna, Vienna, Austria', 'https://www.tandfonline.com/author/Schindler%2C+Saskja'), ('Ruth Simsa', 'female', ""['Austria']"", ' Department of Socioeconomics, University of Economics and Business, Vienna, Austria', 'https://www.tandfonline.com/author/Simsa%2C+Ruth')]","[('Austria', 5)]",0,0,649,671,23,30 Nov 2016,01 Feb 2018,23 May 2019,"2,007",2,0
21,5,3,2019,2019-5,article,Article,Articles,the dynamics of ethnocentrism in europe. a comparison of enduring and emerging determinants of solidarity towards immigrants,"['dynamic', 'ethnocentrism', 'europe', 'comparison', 'enduring', 'emerging', 'determinant', 'solidarity', 'towards', 'immigrant']",124.0,"['Solidarity', 'perceived ethnic threat', 'societal malaise', 'European areas', 'European Social Survey', 'attitudes towards immigrants', 'ethnocentrism']",2,"[('Wolfgang Aschauer', 'male', ""['Austria']"", ' Department of Political Science and Sociology, Division Sociology and Cultural Science, University of Salzburg, Salzburg, Austria', 'https://www.tandfonline.com/author/Aschauer%2C+Wolfgang'), ('Jochen Mayerl', 'male', ""['Germany']"", ' Faculty of Social Sciences, Division Empirical Social Research, University of Kaiserslautern, Kaiserslautern, Germany', 'https://www.tandfonline.com/author/Mayerl%2C+Jochen')]","[('Austria', 1), ('Germany', 1)]",0,1,672,703,32,21 Dec 2016,23 Mar 2018,20 May 2019,"3,778",5,0
21,5,4,2019,2019-5,article,Article,Articles,"solidarity with refugees across europe. a comparative analysis of public support for helping forced migrants<span class=""ref-lnk fn-ref-lnk""><a data-reflink=""fn"" data-rid=""fn0000"" href=""#"">1<span class=""ref-overlay scrollable-ref""><span class=""ref-close"">","['solidarity', 'refugee', 'across', 'europe', 'comparative', 'analysis', 'public', 'support', 'helping', 'forced', 'migrant', '<', 'span', 'class=', ""''"", 'ref-lnk', 'fn-ref-lnk', ""''"", '>', '<', 'data-reflink=', ""''"", 'fn', ""''"", 'data-rid=', ""''"", 'fn0000', ""''"", 'href=', ""''"", ""''"", '>', '1', '<', 'span', 'class=', ""''"", 'ref-overlay', 'scrollable-ref', ""''"", '>', '<', 'span', 'class=', ""''"", 'ref-close', ""''"", '>']",255.0,"['Refugees', 'crisis', 'solidarity', 'attitudes', 'cross-national comparison', 'migration']",2,"[('Sebastian Koos', 'male', ""['Germany']"", ' Department of Politics and Public Administration, University of Konstanz, Konstanz, Germany', 'https://www.tandfonline.com/author/Koos%2C+Sebastian'), ('Verena Seibel', 'female', ""['Netherlands']"", ' Department of Sociology, University of Groningen, Groningen, Netherlands', 'https://www.tandfonline.com/author/Seibel%2C+Verena')]","[('Germany', 1), ('Netherlands', 1)]",0,1,704,728,25,16 Jul 2018,08 Apr 2019,22 May 2019,"1,019",8,3
21,5,5,2019,2019-5,article,Article,Articles,from global to glocal. sustainable community movement organisations (scmos) in times of crisis,"['global', 'glocal', 'sustainable', 'community', 'movement', 'organisation', 'scmos', 'time', 'crisis']",94.0,"['Sustainable community movement organisations', 'alternative economic practices', 'social movements', 'political consumerism', 'Italy']",2,"[('Francesca Forno', 'female', ""['Italy']"", ' Department of Sociology and Social Research, University of Trento, Trento, Italy', 'https://www.tandfonline.com/author/Forno%2C+Francesca'), ('Paolo Graziano', 'male', ""['Italy']"", ' Department of Political Science, Law and International Studies, University of Padova, Padova, Italy', 'https://www.tandfonline.com/author/Graziano%2C+Paolo')]","[('Italy', 2)]",0,0,729,752,24,16 Jan 2017,24 Apr 2018,20 May 2019,244,2,0
21,5,6,2019,2019-5,article,Article,Articles,the role of grassroots food banks in building political solidarity with vulnerable people,"['role', 'grassroots', 'food', 'bank', 'building', 'political', 'solidarity', 'vulnerable', 'people']",89.0,"['Food banks', 'charity', 'political solidarity', 'inter-recognition', 'stigma']",3,"[('María Gómez Garrido', 'mostly_female', ""['Spain']"", ' Department of Philosophy and Social Work, Universitat de les Illes Balears, Palma – Illes Balears, Spain', 'https://www.tandfonline.com/author/G%C3%B3mez+Garrido%2C+Mar%C3%ADa'), ('M. Antònia Carbonero Gamundí', 'unknown', ""['Spain']"", ' Department of Philosophy and Social Work, Universitat de les Illes Balears, Palma – Illes Balears, Spain', 'https://www.tandfonline.com/author/Carbonero+Gamund%C3%AD%2C+M+Ant%C3%B2nia'), ('Anahí Viladrich', 'unknown', ""['United States']"", ' Department of Sociology, Queens College – City University of New York, Flushing, NY, USA', 'https://www.tandfonline.com/author/Viladrich%2C+Anah%C3%AD')]","[('Spain', 2), ('United States', 1)]",0,1,753,773,21,21 Dec 2016,17 Jul 2018,12 Sep 2018,418,3,5
21,5,7,2019,2019-5,article,Article,Articles,the economic context of solidarity. period vs. cohort differences in support for income redistribution in britain and the united states,"['economic', 'context', 'solidarity', 'period', 'vs.', 'cohort', 'difference', 'support', 'income', 'redistribution', 'britain', 'united', 'state']",135.0,"['Income inequality', 'redistributive preferences', 'median voter hypothesis', 'age-period-cohort analysis', 'British Social Attitudes survey', 'General Social Survey']",1,"[('Bart Meuleman', 'male', ""['Belgium']"", ' Institute for Social and Political Opinion Research (ISPO) / Centre for Sociological Research (CeSO), University of Leuven, Leuven, Belgium', 'https://www.tandfonline.com/author/Meuleman%2C+Bart')]","[('Belgium', 1)]",0,0,774,801,28,21 Dec 2016,01 Feb 2018,25 May 2019,159,1,3
22,1,1,2020,2020-1,editorial,editorial,Editorial,‘ok boomer’,"['‘', 'ok', 'boomer']",11.0,[],1,"[('Michalis Lianos', 'male', '[]', '<span class=""corr-sec"">', 'https://www.tandfonline.com/author/Lianos%2C+Michalis')]",[],0,0,1,3,3,,,16 Jan 2020,"1,541",0,0
22,1,2,2020,2020-1,article,Article,European Ages,the atheistic factor? explaining the link between atheistic beliefs and child-rearing values in 30 countries in europe,"['atheistic', 'factor', 'explaining', 'link', 'atheistic', 'belief', 'child-rearing', 'value', '30', 'country', 'europe']",118.0,"['Atheism', 'autonomy', 'obedience', 'religion', 'collectivism', 'cross-national research']",2,"[('Eline Berkers', 'female', ""['Netherlands']"", ' Department of Sociology, Tilburg University, Tilburg, Netherlands', 'https://www.tandfonline.com/author/Berkers%2C+Eline'), ('Inge Sieben', 'female', ""['Netherlands']"", ' Department of Sociology, Tilburg University, Tilburg, Netherlands', 'https://www.tandfonline.com/author/Sieben%2C+Inge')]","[('Netherlands', 2)]",0,0,4,25,22,21 Nov 2017,22 Jun 2018,21 Aug 2018,"2,680",1,0
22,1,3,2020,2020-1,article,Article,European Ages,‘the fourth commandment effect’: church attendance and intergenerational support in late parent–child relationships,"['‘', 'fourth', 'commandment', 'effect', 'church', 'attendance', 'intergenerational', 'support', 'late', 'parent–child', 'relationship']",115.0,"['Religiosity', 'family relations', 'intergenerational solidarity', 'traditional attitudes', 'Italy']",2,"[('Marco Tosi', 'male', ""['United Kingdom']"", ' Department of Social policy, London School of Economics, London, England', 'https://www.tandfonline.com/author/Tosi%2C+Marco'), ('Filippo Oncini', 'male', ""['Italy']"", ' Department of Sociology and Social Research, University of Trento, Trento, Italy', 'https://www.tandfonline.com/author/Oncini%2C+Filippo')]","[('United Kingdom', 1), ('Italy', 1)]",0,1,26,46,21,20 Feb 2018,02 Nov 2018,21 Nov 2018,223,2,0
22,1,4,2020,2020-1,article,Article,European Ages,youth employment decline and the structural change of skill,"['youth', 'employment', 'decline', 'structural', 'change', 'skill']",59.0,"['Youth employment', 'skill upgrading', 'overeducation']",2,"[('Michael Tåhlin', 'male', ""['Sweden']"", ' Swedish Institute for Social Research (SOFI), Stockholm University, Stockholm, Sweden', 'https://www.tandfonline.com/author/T%C3%A5hlin%2C+Michael'), ('Johan Westerman', 'male', ""['Sweden']"", ' Swedish Institute for Social Research (SOFI), Stockholm University, Stockholm, Sweden', 'https://www.tandfonline.com/author/Westerman%2C+Johan')]","[('Sweden', 2)]",0,0,47,76,30,04 Dec 2017,01 Nov 2018,10 Dec 2018,"1,997",1,0
22,1,5,2020,2020-1,article,Article,European Ages,public support for sanctioning older unemployed – a survey experiment in 21 european countries,"['public', 'support', 'sanctioning', 'older', 'unemployed', '–', 'survey', 'experiment', '21', 'european', 'country']",94.0,"['Attitudes', 'active labour market policy', 'ageism', 'survey experiment', 'legitimacy', 'deservingness']",4,"[('Elias Naumann', 'male', ""['Germany']"", ' Collaborative Research Centre “The Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Naumann%2C+Elias'), ('Wouter De Tavernier', 'male', ""['Denmark']"", ' Centre for Comparative Welfare Studies (CCWS), Aalborg University, Aalborg, Denmark', 'https://www.tandfonline.com/author/de+Tavernier%2C+Wouter'), ('Laura Naegele', 'female', ""['Germany']"", ' Department of Ageing and Work, University Vechta, Vechta, Germany', 'https://www.tandfonline.com/author/Naegele%2C+Laura'), ('Moritz Hess', 'male', ""['Germany']"", ' Research Center on Inequality and Social Policy (SOCIUM), University Bremen, Bremen, Germany', 'https://www.tandfonline.com/author/Hess%2C+Moritz')]","[('Germany', 3), ('Denmark', 1)]",0,1,77,100,24,,,04 Sep 2019,477,0,14
22,1,6,2020,2020-1,article,Article,European Ages,is providing informal care a path to meaningful and satisfying ageing?,"['providing', 'informal', 'care', 'path', 'meaningful', 'satisfying', 'ageing']",70.0,"['Caregiving', 'quality of life', 'active ageing', 'SHARE', 'cross-national research']",1,"[('Martin Lakomý', 'male', ""['Czechia']"", ' Department of Sociology/Office for Population Studies, Faculty of Social Studies, Masaryk University, Brno, Czech Republic', 'https://www.tandfonline.com/author/Lakom%C3%BD%2C+Martin')]","[('Czechia', 1)]",0,0,101,121,21,11 Oct 2018,01 Nov 2018,19 Nov 2018,298,3,1
22,1,7,2020,2020-1,article,Article,European Ages,nations in black: charting the national thanatopolitics of mourning across european countries,"['nation', 'black', 'charting', 'national', 'thanatopolitics', 'mourning', 'across', 'european', 'country']",93.0,"['Politics of death', 'national days of mourning', 'sociology of culture', 'European Values Survey']",1,"[('Mihai Stelian Rusu', 'male', ""['Romania']"", ' Department of Sociology, Lucian Blaga University of Sibiu, Sibiu, Romania', 'https://www.tandfonline.com/author/Rusu%2C+Mihai+Stelian')]","[('Romania', 1)]",0,0,122,148,27,03 Sep 2018,23 Feb 2019,13 May 2019,153,2,5
22,1,8,2020,2020-1,book review,book review,Book Reviews,the great leveler: violence and the history of inequality from the stone age to the twenty-first century,"['great', 'leveler', 'violence', 'history', 'inequality', 'stone', 'age', 'twenty-first', 'century']",104.0,[],1,"[('Denis Ivanov', 'unknown', ""['Hungary']"", ' Institute of World Economy, Corvinus University of Budapest, Hungary', 'https://www.tandfonline.com/author/Ivanov%2C+Denis')]","[('Hungary', 1)]",0,0,149,151,3,,,25 Apr 2019,159,0,0
22,1,9,2020,2020-1,book review,book review,Book Reviews,when things don’t fall apart: global financial governance and developmental finance in an age of productive incoherence,"['thing', 'fall', 'apart', 'global', 'financial', 'governance', 'developmental', 'finance', 'age', 'productive', 'incoherence']",119.0,[],1,"[('Adriana Mica', 'female', ""['Poland']"", ' University of Warsaw – Research Unit on Action and Consequences, Warsaw', 'https://www.tandfonline.com/author/Mica%2C+Adriana')]","[('Poland', 1)]",0,0,151,154,4,,,17 Oct 2019,103,0,1
22,1,10,2020,2020-1,book review,book review,Book Reviews,challenges of individualization,"['challenge', 'individualization']",31.0,[],1,"[('Larissa G. Titarenko', 'female', ""['Belarus']"", ' Department of Sociology, Belarusian State University, Minsk, Republic of Belarus', 'https://www.tandfonline.com/author/Titarenko%2C+Larissa+G')]","[('Belarus', 1)]",0,0,154,156,3,,,22 Oct 2019,62,0,0
22,2,1,2020,2020-2,article,Article,Articles,individual and institutional influences on eu labour market returns to education: a comparison of the effect of the 2008 economic crisis on eight eu countries,"['individual', 'institutional', 'influence', 'eu', 'labour', 'market', 'return', 'education', 'comparison', 'effect', '2008', 'economic', 'crisis', 'eight', 'eu', 'country']",158.0,"['Returns to education', 'occupational status', 'unemployment', 'labour market', 'the 2008 economic crisis', 'comparative analysis']",3,"[('Peter Robert', 'male', ""['Hungary']"", ' Department of Sociology and Social Work, Széchenyi University, Gyor, Hungary; TARKI Social Research Institute, Budapest, Hungary', 'https://www.tandfonline.com/author/Robert%2C+Peter'), ('Ellu Saar', 'female', ""['Hungary']"", ' TARKI Social Research Institute, Budapest, Hungary', 'https://www.tandfonline.com/author/Saar%2C+Ellu'), ('Margarita Kazjulja', 'female', ""['Estonia']"", ' Institute of International Social Studies, School of Governance, Law and Society, Tallinn University, Tallinn, Estonia', 'https://www.tandfonline.com/author/Kazjulja%2C+Margarita')]","[('Hungary', 2), ('Estonia', 1)]",0,1,157,187,31,,,09 Jul 2019,162,0,2
22,2,2,2020,2020-2,article,Article,Articles,"low education, high job quality? job autonomy and learning among workers without higher education in scandinavia, the united kingdom and ireland","['low', 'education', 'high', 'job', 'quality', 'job', 'autonomy', 'learning', 'among', 'worker', 'without', 'higher', 'education', 'scandinavia', 'united', 'kingdom', 'ireland']",144.0,"['Education', 'employment regime theory', 'job autonomy', 'job learning', 'job quality']",1,"[('Tove Mogstad Aspøy', 'female', ""['Norway']"", ' Fafo Institute for Labour and Social Research, Oslo, Norway; Department of Sociology and Human Geography, University of Oslo, Oslo, Norway', 'https://www.tandfonline.com/author/Asp%C3%B8y%2C+Tove+Mogstad')]","[('Norway', 1)]",0,0,188,210,23,28 Jan 2018,16 Aug 2019,17 Sep 2019,305,0,0
22,2,3,2020,2020-2,article,Article,Articles,immigration and political distrust in europe: a comparative longitudinal study,"['immigration', 'political', 'distrust', 'europe', 'comparative', 'longitudinal', 'study']",78.0,"['Immigration', 'political distrust', 'Europe']",1,"[('Anne-Marie Jeannet', 'female', ""['Italy']"", ' European University Institute, Migration Policy Centre, Florence, Italy; Dondena Centre for Social Dynamics and Public Policy, Bocconi University, Milan, Italy', 'https://www.tandfonline.com/author/Jeannet%2C+Anne-Marie')]","[('Italy', 1)]",0,0,211,230,20,,,01 Dec 2019,410,0,22
22,2,4,2020,2020-2,article,Article,Articles,life beyond the ballot box: the political participation and non-participation of electoral abstainers,"['life', 'beyond', 'ballot', 'box', 'political', 'participation', 'non-participation', 'electoral', 'abstainer']",101.0,"['Electoral abstention', 'non-electoral participation', 'latent class analysis', 'European politics']",3,"[('Martín Portos', 'male', ""['Italy']"", ' COSMOS &amp; Istituto di Scienze Umane e Sociali, Scuola Normale Superiore, Firenze, Italy', 'https://www.tandfonline.com/author/Portos%2C+Mart%C3%ADn'), ('Lorenzo Bosi', 'male', ""['Italy']"", ' COSMOS &amp; Istituto di Scienze Umane e Sociali, Scuola Normale Superiore, Firenze, Italy', 'https://www.tandfonline.com/author/Bosi%2C+Lorenzo'), ('Lorenzo Zamponi', 'male', ""['Italy']"", ' COSMOS &amp; Istituto di Scienze Umane e Sociali, Scuola Normale Superiore, Firenze, Italy', 'https://www.tandfonline.com/author/Zamponi%2C+Lorenzo')]","[('Italy', 3)]",0,0,231,265,35,12 Feb 2018,24 Feb 2019,10 May 2019,586,3,18
22,2,5,2020,2020-2,article,Article,Articles,an ally to the people: eu membership conditionality and albanians’ attitudes toward eu membership,"['ally', 'people', 'eu', 'membership', 'conditionality', 'albanian', 'attitude', 'toward', 'eu', 'membership']",97.0,"['EU membership conditionality', 'country’s sovereignty', 'elites and masses', 'public opinion', 'political trust', 'Albania']",1,"[('Ridvan Peshkopia', 'male', ""['Albania', 'Kosovo']"", ' Department of Political Science, University for Business and Technology, Prishtina, Kosovo; Department of Applied Mathematics, University of Tirana, Tirana, Albania', 'https://www.tandfonline.com/author/Peshkopia%2C+Ridvan')]","[('Albania', 1), ('Kosovo', 1)]",1,1,266,289,24,05 Aug 2018,16 Aug 2019,23 Sep 2019,208,2,0
